"","x"
"6942",173.12
"6943",165.61
"6944",177.07
"6945",170.65
"6946",173.95
"6947",163.87
"6948",185.11
"6949",175.49
"6950",173.39
"6951",178.75
"6952",170.38
"6953",170.4
"6954",171.12
"6955",173.63
"6956",178.44
"6957",177.76
"6958",170.64
"6959",171.31
"6960",169.44
"6961",170.65
"6962",174.16
"6963",174
"6964",170.93
"6965",169.61
"6966",169.87
"6967",168.55
"6968",164.01
"6969",174.93
"6970",177.26
"6971",166.56
"6972",166.94
"6973",167.39
"6974",166.89
"6975",171.96
"6976",176.32
"6977",165.43
"6978",178.21
"6979",175.41
"6980",170.94
"6981",162.98
"6982",179.46
"6983",177.43
"6984",162.54
"6985",172.22
"6986",175.13
"6987",166.62
"6988",178.81
"6989",176.09
"6990",168.57
"6991",177.71
"6992",161.24
"6993",168.01
"6994",174.73
"6995",178.84
"6996",178.37
"6997",168.19
"6998",172.59
"6999",178.59
"7000",160.92
"7001",159.86
"7002",163.43
"7003",182.9
"7004",183.94
"7005",169.57
"7006",170.24
"7007",181.34
"7008",172.56
"7009",170.25
"7010",174.98
"7011",166.57
"7012",177.53
"7013",170.38
"7014",177.38
"7015",169.67
"7016",174.13
"7017",172.65
"7018",172.12
"7019",172.07
"7020",175.02
"7021",167.78
"7022",170.13
"7023",161.51
"7024",163.01
"7025",171.13
"7026",170.21
"7027",165.07
"7028",179.37
"7029",170.91
"7030",177.2
"7031",173.63
"7032",171.83
"7033",173.57
"7034",168.16
"7035",175.06
"7036",170.94
"7037",170.89
"7038",178.82
"7039",167.37
"7040",168.01
"7041",171.5
"7042",164.5
"7043",180.91
"7044",170.24
"7045",167.01
"7046",178.79
"7047",170.01
"7048",173.05
"7049",169.02
"7050",170.93
"7051",169.79
"7052",168.58
"7053",172.52
"7054",170.34
"7055",170.29
"7056",169.72
"7057",168.73
"7058",160.86
"7059",171.98
"7060",170.47
"7061",170.2
"7062",162.26
"7063",170.48
"7064",170.87
"7065",169.2
"7066",168.69
"7067",169.62
"7068",176.7
"7069",178.18
"7070",172.23
"7071",158.36
"7072",162.28
"7073",178.41
"7074",174.98
"7075",173.29
"7076",170.66
"7077",165.39
"7078",170.35
"7079",169.23
"7080",178.79
"7081",170.06
"7082",177.51
"7083",171.9
"7084",175.92
"7085",177.18
"7086",174.56
"7087",182
"7088",176.96
"7089",171.74
"7090",173.24
"7091",168.15
"7092",165.06
"7093",173.83
"7094",173.52
"7095",170.6
"7096",169.61
"7097",166.21
"7098",171.34
"7099",171.17
"7100",167.18
"7101",175.77
"7102",175.26
"7103",172.09
"7104",174.99
"7105",179.85
"7106",177.07
"7107",164.12
"7108",170.81
"7109",165.45
"7110",167.83
"7111",168.22
"7112",169.61
"7113",177.5
"7114",171.55
"7115",176.63
"7116",168.07
"7117",179.87
"7118",171.87
"7119",171.43
"7120",167.18
"7121",165.3
"7122",160.27
"7123",170.42
"7124",166.55
"7125",175.3
"7126",181.71
"7127",170.69
"7128",177.49
"7129",169.66
"7130",175.19
"7131",167.22
"7132",171.9
"7133",162.77
"7134",175.63
"7135",171.44
"7136",180.24
"7137",185.18
"7138",164.09
"7139",168.14
"7140",176.86
"7141",175.75
"7142",174.1
"7143",169.21
"7144",168.43
"7145",175.81
"7146",183.61
"7147",169.51
"7148",167.68
"7149",179.08
"7150",162.07
"7151",163.7
"7152",168.96
"7153",168.84
"7154",174.81
"7155",170.76
"7156",167.94
"7157",183.23
"7158",158.64
"7159",171.64
"7160",184.45
"7161",170.26
"7162",182.15
"7163",171.78
"7164",174.82
"7165",165.09
"7166",163.36
"7167",166.35
"7168",165.33
"7169",171.21
"7170",174.16
"7171",160.28
"7172",173.14
"7173",172.1
"7174",187.3
"7175",167.26
"7176",170.39
"7177",175.71
"7178",170.45
"7179",166.87
"7180",176.83
"7181",172.74
"7182",167.36
"7183",174.57
"7184",175.48
"7185",167.33
"7186",171.02
"7187",179.27
"7188",174.22
"7189",167.11
"7190",164.77
"7191",172.5
"7192",176.97
"7193",167.03
"7194",172.22
"7195",174.35
"7196",178.1
"7197",179.04
"7198",173.55
"7199",176.65
"7200",183.95
"7201",173.02
"7202",182.85
"7203",179.63
"7204",169.99
"7205",172.45
"7206",174.62
"7207",170.31
"7208",168.42
"7209",174.83
"7210",173.18
"7211",172.85
"7212",160.78
"7213",175.67
"7214",174.15
"7215",164.23
"7216",174
"7217",183.53
"7218",176.53
"7219",177.31
"7220",165.89
"7221",167.69
"7222",173.92
"7223",164.17
"7224",180.08
"7225",171.38
"7226",174.73
"7227",164.41
"7228",167.12
"7229",173.94
"7230",170.14
"7231",173.63
"7232",174.72
"7233",156.05
"7234",174.22
"7235",168.36
"7236",179.36
"7237",168.31
"7238",163.17
"7239",169.55
"7240",171.27
"7241",164.34
"7242",178.51
"7243",171.99
"7244",167.97
"7245",172.5
"7246",181.7
"7247",173.56
"7248",173.63
"7249",168.3
"7250",180.95
"7251",175.26
"7252",179.87
"7253",182.7
"7254",163.02
"7255",163.19
"7256",171.65
"7257",176.22
"7258",173.6
"7259",187.4
"7260",179.14
"7261",167.63
"7262",171.86
"7263",169.09
"7264",173.79
"7265",169.38
"7266",179.75
"7267",175.18
"7268",172.93
"7269",178.78
"7270",173.16
"7271",176.25
"7272",170.88
"7273",177.09
"7274",171.39
"7275",174.07
"7276",180.98
"7277",174.28
"7278",162.69
"7279",172.74
"7280",167.42
"7281",185.58
"7282",175.81
"7283",168.75
"7284",173
"7285",160.36
"7286",163.96
"7287",174.52
"7288",165.64
"7289",164.1
"7290",173.02
"7291",169.42
"7292",173.04
"7293",176.66
"7294",164.69
"7295",173.27
"7296",173.19
"7297",176.38
"7298",166.16
"7299",177.89
"7300",167.77
"7301",175.41
"7302",165.42
"7303",172.24
"7304",176.27
"7305",176.65
"7306",182.46
"7307",177.77
"7308",181.7
"7309",162.6
"7310",173.36
"7311",174.05
"7312",168.38
"7313",171.69
"7314",168.94
"7315",164.19
"7316",182.9
"7317",168.61
"7318",175.59
"7319",185.31
"7320",176.13
"7321",175.58
"7322",161.88
"7323",169.53
"7324",174.71
"7325",166.61
"7326",168.27
"7327",175.42
"7328",166.75
"7329",171.51
"7330",182.15
"7331",168.93
"7332",164.92
"7333",175.74
"7334",176.53
"7335",173.72
"7336",176.62
"7337",161.91
"7338",178.3
"7339",174.32
"7340",163.97
"7341",175.62
"7342",163.94
"7343",175.92
"7344",159.92
"7345",165.74
"7346",172.57
"7347",173.26
"7348",173.93
"7349",166.84
"7350",169.13
"7351",170.97
"7352",162.57
"7353",170.09
"7354",159.47
"7355",162.63
"7356",173.48
"7357",172.13
"7358",175.36
"7359",168.8
"7360",177.64
"7361",172.56
"7362",165.34
"7363",175.6
"7364",178.25
"7365",173.12
"7366",169.38
"7367",169.01
"7368",175.51
"7369",164.02
"7370",166.93
"7371",168.29
"7372",169.88
"7373",171.36
"7374",155.6
"7375",170.17
"7376",172.03
"7377",174.46
"7378",170.06
"7379",173.2
"7380",177.31
"7381",167.91
"7382",182.32
"7383",165.36
"7384",176.46
"7385",174.39
"7386",162.29
"7387",170.52
"7388",175.97
"7389",175.26
"7390",169.97
"7391",177.88
"7392",169.52
"7393",166.25
"7394",179.67
"7395",166.52
"7396",162.6
"7397",169.5
"7398",170.14
"7399",164.66
"7400",176.63
"7401",164.84
"7402",164.15
"7403",168.07
"7404",170.45
"7405",174.69
"7406",171.13
"7407",167.15
"7408",166.2
"7409",174.59
"7410",174.62
"7411",160.2
"7412",172.8
"7413",166.93
"7414",171.69
"7415",172.21
"7416",163.11
"7417",159.33
"7418",163.99
"7419",161.53
"7420",175.55
"7421",167.61
"7422",178.38
"7423",166.85
"7424",173.66
"7425",181.92
"7426",170.82
"7427",166.33
"7428",169.32
"7429",163.19
"7430",166.59
"7431",177.22
"7432",170.88
"7433",173.19
"7434",171.85
"7435",171.62
"7436",174.25
"7437",162.46
"7438",171.43
"7439",167.82
"7440",173.39
"7441",170.06
"7442",168.96
"7443",164.6
"7444",176.06
"7445",172.48
"7446",168.95
"7447",173.29
"7448",166.51
"7449",164.43
"7450",173.34
"7451",169.55
"7452",174.07
"7453",167.91
"7454",159.22
"7455",173
"7456",180.1
"7457",170.76
"7458",169.31
"7459",171.65
"7460",174.37
"7461",175.91
"7462",165.25
"7463",164.13
"7464",173.94
"7465",165.4
"7466",161.21
"7467",173.12
"7468",170.15
"7469",179.81
"7470",172.28
"7471",168.21
"7472",177.4
"7473",174.6
"7474",167.79
"7475",182.88
"7476",175.08
"7477",170.25
"7478",170.63
"7479",169.1
"7480",174.61
"7481",170.04
"7482",171.08
"7483",171.2
"7484",166.6
"7485",172.32
"7486",164.78
"7487",173.75
"7488",172.72
"7489",170.41
"7490",178.83
"7491",171.02
"7492",165.56
"7493",170.79
"7494",168.11
"7495",172.07
"7496",174.26
"7497",175.48
"7498",183.3
"7499",167.04
"7500",166.53
"7501",167.84
"7502",166.86
"7503",173.9
"7504",179.04
"7505",175.4
"7506",172.09
"7507",168.39
"7508",161.99
"7509",170.93
"7510",176.17
"7511",163.64
"7512",170.12
"7513",178.08
"7514",175.81
"7515",175.03
"7516",172.49
"7517",176.41
"7518",174.59
"7519",173.19
"7520",163.73
"7521",168.92
"7522",167.92
"7523",165.84
"7524",173.68
"7525",180.7
"7526",171.51
"7527",174.27
"7528",164.01
"7529",175.01
"7530",171.03
"7531",174.02
"7532",177.43
"7533",169.93
"7534",176.31
"7535",170.19
"7536",172.4
"7537",177.35
"7538",176.32
"7539",169.72
"7540",172.94
"7541",175.08
"7542",169.53
"7543",172.44
"7544",166.02
"7545",169.91
"7546",164.56
"7547",166.28
"7548",172.1
"7549",166.76
"7550",175.26
"7551",177.51
"7552",178.71
"7553",172.86
"7554",176.53
"7555",174.4
"7556",173.49
"7557",173.2
"7558",172.08
"7559",173.32
"7560",174.37
"7561",171.08
"7562",167.63
"7563",173.38
"7564",174.58
"7565",173.91
"7566",175.43
"7567",178
"7568",174.42
"7569",168.84
"7570",168.71
"7571",163.89
"7572",165.79
"7573",182.34
"7574",165.41
"7575",174.08
"7576",168.84
"7577",172.1
"7578",170.26
"7579",180.14
"7580",167.74
"7581",164.9
"7582",170.87
"7583",163.42
"7584",175.73
"7585",170.2
"7586",171.21
"7587",173.81
"7588",165.52
"7589",172.22
"7590",170.05
"7591",171.36
"7592",178.8
"7593",178.63
"7594",177.62
"7595",170.3
"7596",182.17
"7597",179.67
"7598",171.33
"7599",178.04
"7600",167.14
"7601",162.9
"7602",165.37
"7603",172.24
"7604",169.31
"7605",165.89
"7606",176.63
"7607",171.79
"7608",170.9
"7609",175.95
"7610",166.09
"7611",174.3
"7612",169.95
"7613",169.29
"7614",175.8
"7615",170.12
"7616",170.33
"7617",171.72
"7618",174.7
"7619",173.65
"7620",165.7
"7621",165.1
"7622",171.79
"7623",164.94
"7624",167.24
"7625",168.61
"7626",173.63
"7627",173.25
"7628",173.18
"7629",171.81
"7630",163.8
"7631",168.44
"7632",167.95
"7633",173.98
"7634",171.16
"7635",172.82
"7636",169.28
"7637",181.48
"7638",168.5
"7639",178.13
"7640",162.19
"7641",171.48
"7642",165.65
"7643",164.46
"7644",174.58
"7645",175.39
"7646",171.51
"7647",162.97
"7648",167.13
"7649",173.61
"7650",166.9
"7651",173.21
"7652",167.23
"7653",173.01
"7654",165.36
"7655",167.02
"7656",175.95
"7657",169.6
"7658",171.55
"7659",170.05
"7660",176.61
"7661",171.56
"7662",176.52
"7663",176.03
"7664",175
"7665",178.11
"7666",163.68
"7667",177.01
"7668",165.78
"7669",175.01
"7670",167.48
"7671",176.1
"7672",166.88
"7673",175.59
"7674",163.02
"7675",173.79
"7676",168.24
"7677",172.29
"7678",172.17
"7679",158.61
"7680",170.19
"7681",173.33
"7682",174.76
"7683",174.84
"7684",172.01
"7685",174.76
"7686",168.19
"7687",169.81
"7688",172.43
"7689",162.96
"7690",172.1
"7691",168.14
"7692",172.33
"7693",173.53
"7694",166.99
"7695",172.2
"7696",171.97
"7697",164.45
"7698",171.75
"7699",172.37
"7700",176.86
"7701",170.61
"7702",175.75
"7703",166.29
"7704",180.98
"7705",179.57
"7706",171.29
"7707",165.65
"7708",163.99
"7709",180.44
"7710",168.05
"7711",168.44
"7712",160.6
"7713",165.27
"7714",167.24
"7715",165.96
"7716",170.76
"7717",180.03
"7718",177.43
"7719",176.24
"7720",179.34
"7721",167.96
"7722",172.82
"7723",170.53
"7724",172.21
"7725",175.63
"7726",163.71
"7727",175.82
"7728",156.61
"7729",168.09
"7730",161.8
"7731",171.35
"7732",178.85
"7733",173.32
"7734",166.11
"7735",163.54
"7736",168.62
"7737",178.51
"7738",185.08
"7739",171.1
"7740",180.67
"7741",173.31
"7742",167.29
"7743",174.03
"7744",175.45
"7745",171.63
"7746",173.99
"7747",168.7
"7748",171
"7749",176.45
"7750",169.06
"7751",169.12
"7752",168.31
"7753",172.25
"7754",169.03
"7755",167.44
"7756",172.05
"7757",172.43
"7758",172.55
"7759",172.89
"7760",175.05
"7761",170.14
"7762",165.6
"7763",181.44
"7764",163.45
"7765",169.55
"7766",172.95
"7767",177.51
"7768",168.22
"7769",175.14
"7770",161.46
"7771",167.61
"7772",169.47
"7773",172.83
"7774",177.68
"7775",162.39
"7776",176.88
"7777",176.72
"7778",165.19
"7779",171.42
"7780",166.53
"7781",164.54
"7782",173.3
"7783",175.38
"7784",178.1
"7785",172.89
"7786",176.44
"7787",175.06
"7788",172.54
"7789",171.88
"7790",172.51
"7791",163.39
"7792",173.27
"7793",178.29
"7794",173.49
"7795",177.52
"7796",172.25
"7797",171.88
"7798",175.73
"7799",171.38
"7800",166.02
"7801",179.72
"7802",180.69
"7803",181.1
"7804",176.42
"7805",169.5
"7806",177.59
"7807",165.62
"7808",175.28
"7809",164.21
"7810",175
"7811",171.02
"7812",167.94
"7813",162.83
"7814",164.09
"7815",166.4
"7816",174.9
"7817",175.62
"7818",164.49
"7819",175.44
"7820",170.77
"7821",181.07
"7822",173.03
"7823",168.68
"7824",172.66
"7825",172.02
"7826",172.95
"7827",161.39
"7828",172.66
"7829",170.06
"7830",169.69
"7831",168.94
"7832",156.98
"7833",180.41
"7834",167.64
"7835",180.91
"7836",172.1
"7837",177.46
"7838",175.21
"7839",166.12
"7840",166.17
"7841",171.24
"7842",171.86
"7843",167.69
"7844",174.55
"7845",172.97
"7846",168.71
"7847",175.62
"7848",178.71
"7849",178.33
"7850",177.99
"7851",158.85
"7852",169.92
"7853",169.34
"7854",174.41
"7855",182.08
"7856",172.44
"7857",162.32
"7858",168.44
"7859",174.66
"7860",178.11
"7861",166.18
"7862",167.1
"7863",169.28
"7864",164.83
"7865",170.18
"7866",186.36
"7867",177.55
"7868",181.41
"7869",174.55
"7870",174.18
"7871",172.18
"7872",180.45
"7873",163.96
"7874",179.28
"7875",167.24
"7876",171.96
"7877",173.95
"7878",173.68
"7879",171.65
"7880",171.45
"7881",175.07
"7882",174.42
"7883",169.3
"7884",176.39
"7885",175.58
"7886",171.98
"7887",166.98
"7888",164.43
"7889",170.54
"7890",162.89
"7891",167.89
"7892",169.57
"7893",167.57
"7894",160.74
"7895",170.96
"7896",179.17
"7897",180.21
"7898",177.13
"7899",158.93
"7900",179.9
"7901",174.99
"7902",169.04
"7903",173.01
"7904",169.63
"7905",168.99
"7906",174.62
"7907",178.89
"7908",170.4
"7909",176.87
"7910",174.39
"7911",172.84
"7912",179.23
"7913",172.44
"7914",167.43
"7915",177.99
"7916",164.89
"7917",186.37
"7918",165.38
"7919",172.17
"7920",171.43
"7921",176.71
"7922",172.19
"7923",162.66
"7924",174.53
"7925",168.91
"7926",174.24
"7927",170.91
"7928",173.59
"7929",163.52
"7930",172.06
"7931",179.52
"7932",168.13
"7933",167.32
"7934",179.61
"7935",173.38
"7936",173.38
"7937",170.59
"7938",165.14
"7939",172.74
"7940",160.8
"7941",168
"7942",165.77
"7943",174.31
"7944",181.04
"7945",171.4
"7946",164.98
"7947",156.89
"7948",177.47
"7949",167.97
"7950",177.84
"7951",173.8
"7952",176.65
"7953",175.44
"7954",165.54
"7955",173.67
"7956",168
"7957",168.75
"7958",160.35
"7959",166.94
"7960",172.87
"7961",164.08
"7962",163.52
"7963",171.95
"7964",167.75
"7965",168.93
"7966",163.66
"7967",172.25
"7968",169.38
"7969",168.23
"7970",164.81
"7971",170.5
"7972",169.56
"7973",169.49
"7974",177.67
"7975",165.78
"7976",178.07
"7977",166.65
"7978",167.39
"7979",177.31
"7980",166.21
"7981",176.18
"7982",161.24
"7983",178.48
"7984",170.49
"7985",174.27
"7986",170.73
"7987",175.84
"7988",169.58
"7989",159.48
"7990",166.34
"7991",180.99
"7992",152.89
"7993",162.48
"7994",169.09
"7995",174.85
"7996",171.02
"7997",175.71
"7998",169.28
"7999",165.24
"8000",181.45
"8001",172.97
"8002",180.06
"8003",169.82
"8004",168.37
"8005",174.71
"8006",167.97
"8007",167.44
"8008",169.09
"8009",172.89
"8010",175.74
"8011",172.42
"8012",168.51
"8013",173.34
"8014",173.1
"8015",173.68
"8016",162.36
"8017",167.92
"8018",175.84
"8019",173.39
"8020",170.88
"8021",174.51
"8022",174.59
"8023",168.36
"8024",169.28
"8025",174.78
"8026",172.04
"8027",174.94
"8028",168.74
"8029",181.47
"8030",174.59
"8031",168.1
"8032",172.91
"8033",166.65
"8034",180.68
"8035",161.51
"8036",173.08
"8037",156.04
"8038",176.62
"8039",176.44
"8040",165.1
"8041",164.81
"8042",180.56
"8043",171.36
"8044",171.37
"8045",165.1
"8046",178.78
"8047",167.25
"8048",176.47
"8049",167.75
"8050",171.3
"8051",181.2
"8052",162.28
"8053",172.86
"8054",174.2
"8055",170.27
"8056",172.96
"8057",173.54
"8058",175.36
"8059",166.46
"8060",174.51
"8061",174.29
"8062",176.16
"8063",172.78
"8064",160.94
"8065",170.6
"8066",176.03
"8067",153
"8068",170.41
"8069",169.92
"8070",174.29
"8071",168.6
"8072",160.95
"8073",173.95
"8074",172.62
"8075",167.45
"8076",171.75
"8077",170
"8078",168.68
"8079",169.61
"8080",185.74
"8081",176.03
"8082",178.15
"8083",160.96
"8084",163.3
"8085",176.16
"8086",162.82
"8087",177.45
"8088",158.83
"8089",164.99
"8090",173.14
"8091",174.53
"8092",170.06
"8093",178.21
"8094",167.8
"8095",175.99
"8096",180.83
"8097",172.55
"8098",174.78
"8099",176.52
"8100",170.12
"8101",169.05
"8102",170.19
"8103",180.27
"8104",164.43
"8105",165.33
"8106",179.3
"8107",164.48
"8108",178.97
"8109",165.3
"8110",162.08
"8111",171.94
"8112",171.76
"8113",177.07
"8114",168.85
"8115",174.08
"8116",177.2
"8117",163.14
"8118",176.69
"8119",176.44
"8120",176.2
"8121",168.13
"8122",172.26
"8123",164.51
"8124",176.06
"8125",175.63
"8126",179.66
"8127",174.31
"8128",175.2
"8129",176.7
"8130",164.07
"8131",175.05
"8132",176.63
"8133",166.34
"8134",175.4
"8135",175.3
"8136",166.07
"8137",166.27
"8138",167.79
"8139",163.46
"8140",168.59
"8141",165.76
"8142",176.66
"8143",170.44
"8144",167.08
"8145",176.37
"8146",169.86
"8147",173.99
"8148",177.95
"8149",165.51
"8150",163.6
"8151",167.21
"8152",173.04
"8153",172.26
"8154",176.51
"8155",166.86
"8156",177.08
"8157",169.14
"8158",161.6
"8159",169.2
"8160",178.5
"8161",165.14
"8162",182.04
"8163",174.15
"8164",175.13
"8165",171.43
"8166",169.88
"8167",173.84
"8168",169.41
"8169",182.23
"8170",165.19
"8171",174.45
"8172",174.74
"8173",170.98
"8174",171.49
"8175",162.98
"8176",180.71
"8177",174.7
"8178",164.81
"8179",187.95
"8180",169.4
"8181",168.95
"8182",176.14
"8183",177.24
"8184",164.41
"8185",171.49
"8186",182.56
"8187",174.73
"8188",169.18
"8189",165.55
"8190",175.1
"8191",172.54
"8192",170.98
"8193",167.07
"8194",166.73
"8195",165.81
"8196",169.26
"8197",176.7
"8198",169.02
"8199",182.24
"8200",176.67
"8201",173.03
"8202",173.13
"8203",175.47
"8204",167.65
"8205",173
"8206",176.93
"8207",169.6
"8208",163.3
"8209",177.8
"8210",170.15
"8211",170.44
"8212",171.33
"8213",165.44
